Customer_ID,Customer_Name,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
CUST-8553,Aarav Patel,620,1,557.31,5,5,3,13,Champions
CUST-8553,Arjun Roy,51,1,1797.11,1,5,4,10,Loyal
CUST-8554,Aarav Das,151,1,51.67,2,5,1,8,Developing
CUST-8554,Isha Kumar,386,1,318.88,3,5,2,10,Loyal
CUST-8554,Meera Gupta,324,1,68.23,3,5,1,9,Loyal
CUST-8557,Diya Singh,188,1,940.64,2,5,3,10,Loyal
CUST-8557,Riya Roy,30,1,800.68,1,5,3,9,Loyal
CUST-8557,Vivaan Patel,157,1,276.04,2,5,2,9,Loyal
CUST-8558,Aarav Sinha,152,1,302.22,2,5,2,9,Loyal
CUST-8558,Kabir Gupta,665,1,2102.72,5,5,5,15,Champions
CUST-8559,Arjun Kumar,619,1,1386.07,5,5,4,14,Champions
CUST-8559,Isha Sharma,230,1,1908.32,2,5,4,11,Loyal
CUST-8559,Meera Sharma,178,1,273.55,2,5,2,9,Loyal
CUST-8560,Riya Sinha,696,1,720.57,5,5,3,13,Champions
CUST-8561,Aarav Das,180,1,496.8,2,5,2,9,Loyal
CUST-8561,Arjun Das,703,1,2462.66,5,5,5,15,Champions
CUST-8562,Arjun Jha,111,1,98.89,1,5,1,7,Developing
CUST-8563,Aditya Jha,454,1,1537.82,4,5,4,13,Champions
CUST-8564,Kabir Roy,693,1,232.65,5,5,1,11,Loyal
CUST-8566,Aarav Roy,487,1,2209.65,4,5,5,14,Champions
CUST-8566,Aditya Singh,456,1,1652.99,4,5,4,13,Champions
CUST-8566,Meera Das,183,1,165.34,2,5,1,8,Developing
CUST-8567,Aditya Verma,619,1,312.51,5,5,2,12,Champions
CUST-8568,Aditya Patel,242,1,462.76,2,5,2,9,Loyal
CUST-8568,Anaya Sharma,715,1,602.62,5,5,3,13,Champions
CUST-8568,Arjun Jha,369,1,1057.22,3,5,4,12,Champions
CUST-8568,Kabir Singh,258,1,2313.85,2,5,5,12,Champions
CUST-8568,Riya Sharma,687,1,711.57,5,5,3,13,Champions
CUST-8570,Aditya Patel,586,1,481.15,5,5,2,12,Champions
CUST-8570,Diya Verma,573,1,654.44,4,5,3,12,Champions
CUST-8570,Riya Jha,487,1,440.22,4,5,2,11,Loyal
CUST-8570,Vivaan Roy,57,1,663.11,1,5,3,9,Loyal
CUST-8571,Anaya Sharma,510,1,472.41,4,5,2,11,Loyal
CUST-8571,Isha Roy,74,1,576.84,1,5,3,9,Loyal
CUST-8573,Isha Das,69,1,705.26,1,5,3,9,Loyal
CUST-8573,Kabir Singh,63,1,1945.41,1,5,5,11,Loyal
CUST-8574,Aarav Das,72,1,1553.4,1,5,4,10,Loyal
CUST-8574,Meera Singh,191,1,363.09,2,5,2,9,Loyal
CUST-8574,Vivaan Das,119,1,83.97,1,5,1,7,Developing
CUST-8575,Kabir Singh,642,1,2033.66,5,5,5,15,Champions
CUST-8575,Riya Gupta,567,1,1706.13,4,5,4,13,Champions
CUST-8575,Vivaan Sharma,454,1,1830.33,4,5,4,13,Champions
CUST-8577,Aditya Das,154,1,413.91,2,5,2,9,Loyal
CUST-8577,Arjun Patel,307,1,154.08,3,5,1,9,Loyal
CUST-8577,Isha Sharma,94,1,1820.74,1,5,4,10,Loyal
CUST-8580,Diya Kumar,245,1,394.08,2,5,2,9,Loyal
CUST-8580,Kabir Kumar,635,1,1279.62,5,5,4,14,Champions
CUST-8582,Aarav Sinha,18,1,2380.58,1,5,5,11,Loyal
CUST-8585,Arjun Gupta,409,1,2010.36,3,5,5,13,Champions
CUST-8585,Riya Sharma,229,1,505.13,2,5,2,9,Loyal
CUST-8586,Arjun Sharma,203,1,1225.32,2,5,4,11,Loyal
CUST-8587,Kabir Patel,569,1,1150.84,4,5,4,13,Champions
CUST-8588,Isha Sharma,232,1,1697.51,2,5,4,11,Loyal
CUST-8589,Aditya Das,137,1,675.71,1,5,3,9,Loyal
CUST-8590,Diya Das,39,1,1067.03,1,5,4,10,Loyal
CUST-8590,Isha Roy,722,1,349.55,5,5,2,12,Champions
CUST-8591,Isha Kumar,642,1,3543.54,5,5,5,15,Champions
CUST-8591,Meera Das,728,1,2961.35,5,5,5,15,Champions
CUST-8594,Isha Verma,456,1,139.53,4,5,1,10,Loyal
CUST-8595,Vivaan Roy,451,1,171.04,4,5,1,10,Loyal
CUST-8597,Isha Das,126,1,363.42,1,5,2,8,Developing
CUST-8597,Riya Jha,123,1,502.37,1,5,2,8,Developing
CUST-8599,Diya Verma,69,1,278.44,1,5,2,8,Developing
CUST-8600,Kabir Sharma,658,1,1209.24,5,5,4,14,Champions
CUST-8601,Kabir Kumar,305,1,2152.72,3,5,5,13,Champions
CUST-8602,Meera Das,577,1,300.02,4,5,2,11,Loyal
CUST-8602,Riya Patel,517,1,797.36,4,5,3,12,Champions
CUST-8605,Kabir Verma,329,1,172.43,3,5,1,9,Loyal
CUST-8606,Diya Kumar,578,1,844.45,4,5,3,12,Champions
CUST-8606,Diya Verma,725,1,853.75,5,5,3,13,Champions
CUST-8609,Vivaan Roy,302,1,371.46,3,5,2,10,Loyal
CUST-8610,Isha Jha,276,1,1021.81,2,5,4,11,Loyal
CUST-8610,Isha Roy,706,1,520.77,5,5,2,12,Champions
CUST-8610,Meera Das,259,1,774.7,2,5,3,10,Loyal
CUST-8611,Aarav Patel,577,1,3534.81,4,5,5,14,Champions
CUST-8611,Meera Das,314,1,978.25,3,5,4,12,Champions
CUST-8611,Meera Gupta,220,1,3727.43,2,5,5,12,Champions
CUST-8611,Vivaan Singh,183,1,472.44,2,5,2,9,Loyal
CUST-8612,Vivaan Jha,262,1,3312.1,2,5,5,12,Champions
CUST-8616,Meera Sharma,487,1,69.91,4,5,1,10,Loyal
CUST-8617,Aarav Sharma,384,1,555.94,3,5,3,11,Loyal
CUST-8617,Aditya Singh,46,1,416.12,1,5,2,8,Developing
CUST-8618,Meera Roy,587,1,422.59,5,5,2,12,Champions
CUST-8618,Riya Verma,541,1,1003.37,4,5,4,13,Champions
CUST-8619,Arjun Singh,462,1,2818.12,4,5,5,14,Champions
CUST-8620,Anaya Sinha,102,1,317.38,1,5,2,8,Developing
CUST-8620,Vivaan Verma,271,1,1536.17,2,5,4,11,Loyal
CUST-8621,Aarav Roy,477,1,2722.51,4,5,5,14,Champions
CUST-8624,Anaya Das,95,1,376.2,1,5,2,8,Developing
CUST-8624,Anaya Kumar,309,1,996.78,3,5,4,12,Champions
CUST-8624,Riya Jha,356,1,36.61,3,5,1,9,Loyal
CUST-8624,Vivaan Sinha,163,1,460.43,2,5,2,9,Loyal
CUST-8625,Kabir Verma,53,1,1689.47,1,5,4,10,Loyal
CUST-8627,Kabir Singh,79,1,1505.06,1,5,4,10,Loyal
CUST-8627,Meera Jha,239,1,136.73,2,5,1,8,Developing
CUST-8629,Diya Kumar,220,1,555.54,2,5,3,10,Loyal
CUST-8629,Riya Patel,480,1,1128.17,4,5,4,13,Champions
CUST-8630,Aarav Singh,328,1,597.55,3,5,3,11,Loyal
CUST-8630,Aditya Singh,369,1,276.38,3,5,2,10,Loyal
CUST-8630,Isha Jha,22,1,3901.5,1,5,5,11,Loyal
CUST-8630,Meera Verma,583,1,1355.52,5,5,4,14,Champions
CUST-8631,Meera Jha,469,1,667.59,4,5,3,12,Champions
CUST-8632,Aarav Kumar,98,1,5229.33,1,5,5,11,Loyal
CUST-8632,Riya Das,195,1,3566.57,2,5,5,12,Champions
CUST-8633,Anaya Sharma,17,1,4962.62,1,5,5,11,Loyal
CUST-8633,Meera Singh,385,1,514.43,3,5,2,10,Loyal
CUST-8633,Vivaan Patel,199,1,869.15,2,5,3,10,Loyal
CUST-8634,Anaya Singh,454,1,3472.84,4,5,5,14,Champions
CUST-8634,Riya Verma,15,1,2706.5,1,5,5,11,Loyal
CUST-8635,Aarav Sharma,527,1,670.53,4,5,3,12,Champions
CUST-8635,Vivaan Sharma,405,1,57.95,3,5,1,9,Loyal
CUST-8637,Diya Singh,32,1,710.0,1,5,3,9,Loyal
CUST-8637,Kabir Kumar,289,1,591.78,2,5,3,10,Loyal
CUST-8640,Arjun Sinha,553,1,3626.04,4,5,5,14,Champions
CUST-8643,Kabir Roy,16,1,438.17,1,5,2,8,Developing
CUST-8643,Riya Sharma,600,1,15.72,5,5,1,11,Loyal
CUST-8644,Anaya Kumar,480,1,1165.18,4,5,4,13,Champions
CUST-8644,Anaya Singh,219,1,273.5,2,5,2,9,Loyal
CUST-8644,Kabir Gupta,315,1,250.18,3,5,2,10,Loyal
CUST-8644,Meera Singh,28,1,97.42,1,5,1,7,Developing
CUST-8644,Riya Kumar,231,1,791.53,2,5,3,10,Loyal
CUST-8645,Aditya Sinha,69,1,98.94,1,5,1,7,Developing
CUST-8645,Diya Singh,169,1,534.66,2,5,3,10,Loyal
CUST-8646,Aarav Verma,704,1,501.97,5,5,2,12,Champions
CUST-8647,Meera Jha,463,1,241.53,4,5,1,10,Loyal
CUST-8647,Vivaan Gupta,378,1,581.84,3,5,3,11,Loyal
CUST-8648,Aditya Sharma,68,1,3371.46,1,5,5,11,Loyal
CUST-8648,Isha Gupta,565,1,1026.39,4,5,4,13,Champions
CUST-8649,Arjun Roy,343,1,1015.24,3,5,4,12,Champions
CUST-8651,Aarav Sharma,33,1,120.56,1,5,1,7,Developing
CUST-8651,Meera Sinha,431,1,50.31,3,5,1,9,Loyal
CUST-8652,Aarav Patel,177,1,3326.52,2,5,5,12,Champions
CUST-8653,Diya Patel,539,1,841.59,4,5,3,12,Champions
CUST-8654,Aarav Singh,64,1,393.63,1,5,2,8,Developing
CUST-8654,Isha Das,342,1,176.94,3,5,1,9,Loyal
CUST-8655,Aarav Sinha,609,1,2459.32,5,5,5,15,Champions
CUST-8655,Aditya Das,451,1,829.48,4,5,3,12,Champions
CUST-8655,Anaya Jha,559,1,1874.55,4,5,4,13,Champions
CUST-8655,Vivaan Das,92,1,1696.0,1,5,4,10,Loyal
CUST-8656,Meera Sinha,373,1,2038.81,3,5,5,13,Champions
CUST-8658,Anaya Verma,728,1,3193.93,5,5,5,15,Champions
CUST-8660,Anaya Gupta,131,1,1017.13,1,5,4,10,Loyal
CUST-8660,Arjun Patel,307,1,2174.96,3,5,5,13,Champions
CUST-8660,Kabir Singh,678,1,76.15,5,5,1,11,Loyal
CUST-8660,Riya Sharma,670,1,277.91,5,5,2,12,Champions
CUST-8660,Vivaan Verma,608,1,817.1,5,5,3,13,Champions
CUST-8661,Anaya Kumar,411,1,58.99,3,5,1,9,Loyal
CUST-8661,Diya Singh,356,1,3764.37,3,5,5,13,Champions
CUST-8661,Vivaan Verma,241,1,588.33,2,5,3,10,Loyal
CUST-8662,Diya Gupta,531,1,555.16,4,5,3,12,Champions
CUST-8662,Riya Gupta,48,1,1455.04,1,5,4,10,Loyal
CUST-8664,Isha Sharma,226,1,1614.43,2,5,4,11,Loyal
CUST-8665,Meera Roy,592,1,195.11,5,5,1,11,Loyal
CUST-8668,Arjun Verma,558,1,3244.88,4,5,5,14,Champions
CUST-8668,Meera Sharma,476,1,942.46,4,5,3,12,Champions
CUST-8668,Vivaan Das,515,1,3137.58,4,5,5,14,Champions
CUST-8669,Isha Das,683,1,3592.97,5,5,5,15,Champions
CUST-8669,Vivaan Roy,311,1,415.75,3,5,2,10,Loyal
CUST-8670,Aarav Jha,47,1,536.41,1,5,3,9,Loyal
CUST-8670,Anaya Sinha,122,1,124.67,1,5,1,7,Developing
CUST-8670,Isha Sharma,560,1,2012.7,4,5,5,14,Champions
CUST-8671,Isha Sharma,161,1,322.27,2,5,2,9,Loyal
CUST-8672,Aditya Jha,429,1,116.21,3,5,1,9,Loyal
CUST-8673,Aditya Singh,584,1,2640.3,5,5,5,15,Champions
CUST-8674,Anaya Das,179,1,417.48,2,5,2,9,Loyal
CUST-8675,Isha Patel,182,1,443.94,2,5,2,9,Loyal
CUST-8675,Kabir Sinha,518,1,1322.8,4,5,4,13,Champions
CUST-8677,Aarav Singh,293,1,508.14,3,5,2,10,Loyal
CUST-8677,Anaya Das,613,1,895.48,5,5,3,13,Champions
CUST-8677,Riya Sinha,524,1,124.96,4,5,1,10,Loyal
CUST-8678,Aditya Patel,362,1,381.62,3,5,2,10,Loyal
CUST-8679,Aarav Das,486,1,180.85,4,5,1,10,Loyal
CUST-8679,Aditya Sharma,63,1,1671.4,1,5,4,10,Loyal
CUST-8679,Meera Patel,194,1,820.29,2,5,3,10,Loyal
CUST-8679,Vivaan Gupta,81,1,1797.71,1,5,4,10,Loyal
CUST-8680,Meera Das,279,1,767.28,2,5,3,10,Loyal
CUST-8683,Anaya Singh,399,1,353.22,3,5,2,10,Loyal
CUST-8684,Aarav Jha,689,1,39.24,5,5,1,11,Loyal
CUST-8684,Meera Singh,622,1,2162.3,5,5,5,15,Champions
CUST-8687,Diya Das,166,1,2224.56,2,5,5,12,Champions
CUST-8688,Aarav Sinha,80,1,164.09,1,5,1,7,Developing
CUST-8688,Anaya Verma,110,1,1201.37,1,5,4,10,Loyal
CUST-8688,Riya Sinha,580,1,906.21,5,5,3,13,Champions
CUST-8688,Vivaan Gupta,557,1,237.85,4,5,1,10,Loyal
CUST-8689,Aarav Sinha,86,1,415.02,1,5,2,8,Developing
CUST-8690,Aarav Gupta,325,1,746.15,3,5,3,11,Loyal
CUST-8691,Arjun Patel,191,1,585.33,2,5,3,10,Loyal
CUST-8692,Meera Roy,211,1,298.41,2,5,2,9,Loyal
CUST-8693,Aditya Sinha,427,1,405.66,3,5,2,10,Loyal
CUST-8693,Anaya Roy,256,1,2924.51,2,5,5,12,Champions
CUST-8694,Aditya Sinha,491,1,25.95,4,5,1,10,Loyal
CUST-8696,Aditya Singh,339,1,1075.2,3,5,4,12,Champions
CUST-8696,Arjun Gupta,259,1,2690.69,2,5,5,12,Champions
CUST-8696,Isha Patel,14,1,1259.16,1,5,4,10,Loyal
CUST-8697,Aditya Verma,575,1,277.44,4,5,2,11,Loyal
CUST-8697,Diya Sharma,687,1,1213.72,5,5,4,14,Champions
CUST-8699,Kabir Singh,382,1,17.49,3,5,1,9,Loyal
CUST-8699,Meera Kumar,295,1,1075.99,3,5,4,12,Champions
CUST-8701,Diya Verma,137,1,217.48,1,5,1,7,Developing
CUST-8701,Riya Gupta,9,1,3511.4,1,5,5,11,Loyal
CUST-8702,Aditya Das,77,1,1245.82,1,5,4,10,Loyal
CUST-8702,Riya Sinha,291,1,1657.29,2,5,4,11,Loyal
CUST-8705,Aditya Sinha,1,1,3993.31,1,5,5,11,Loyal
CUST-8705,Riya Verma,710,1,307.11,5,5,2,12,Champions
CUST-8707,Diya Sharma,717,1,1179.9,5,5,4,14,Champions
CUST-8708,Anaya Singh,581,1,491.93,5,5,2,12,Champions
CUST-8710,Aditya Patel,618,1,119.92,5,5,1,11,Loyal
CUST-8710,Meera Verma,393,1,1557.4,3,5,4,12,Champions
CUST-8710,Vivaan Gupta,282,1,672.62,2,5,3,10,Loyal
CUST-8711,Aarav Kumar,348,1,441.45,3,5,2,10,Loyal
CUST-8712,Riya Das,553,1,450.52,4,5,2,11,Loyal
CUST-8715,Arjun Roy,354,1,177.08,3,5,1,9,Loyal
CUST-8715,Vivaan Roy,412,1,149.23,3,5,1,9,Loyal
CUST-8716,Aditya Gupta,487,1,151.04,4,5,1,10,Loyal
CUST-8717,Riya Roy,292,1,2667.62,3,5,5,13,Champions
CUST-8719,Anaya Singh,59,1,647.35,1,5,3,9,Loyal
CUST-8719,Arjun Jha,598,1,49.44,5,5,1,11,Loyal
CUST-8719,Arjun Sinha,449,1,897.24,4,5,3,12,Champions
CUST-8719,Kabir Das,246,1,4699.33,2,5,5,12,Champions
CUST-8720,Aarav Patel,360,1,1129.1,3,5,4,12,Champions
CUST-8721,Aditya Gupta,352,1,441.43,3,5,2,10,Loyal
CUST-8721,Meera Kumar,263,1,566.53,2,5,3,10,Loyal
CUST-8722,Isha Das,708,1,1911.34,5,5,4,14,Champions
CUST-8723,Aarav Gupta,205,1,574.1,2,5,3,10,Loyal
CUST-8723,Anaya Sinha,205,1,87.94,2,5,1,8,Developing
CUST-8723,Arjun Patel,180,1,488.48,2,5,2,9,Loyal
CUST-8724,Aarav Kumar,348,1,4492.99,3,5,5,13,Champions
CUST-8727,Isha Roy,380,1,1774.94,3,5,4,12,Champions
CUST-8727,Riya Patel,209,1,440.21,2,5,2,9,Loyal
CUST-8729,Anaya Kumar,258,1,1766.85,2,5,4,11,Loyal
CUST-8729,Vivaan Sharma,731,1,2995.22,5,5,5,15,Champions
CUST-8732,Isha Jha,27,1,1540.21,1,5,4,10,Loyal
CUST-8732,Vivaan Jha,357,1,793.22,3,5,3,11,Loyal
CUST-8733,Aarav Verma,474,1,1072.17,4,5,4,13,Champions
CUST-8733,Arjun Sinha,728,1,619.29,5,5,3,13,Champions
CUST-8734,Aarav Patel,648,1,201.43,5,5,1,11,Loyal
CUST-8734,Vivaan Kumar,552,1,698.18,4,5,3,12,Champions
CUST-8735,Anaya Sharma,148,1,1789.62,2,5,4,11,Loyal
CUST-8735,Kabir Roy,17,1,799.6,1,5,3,9,Loyal
CUST-8736,Arjun Das,84,1,295.16,1,5,2,8,Developing
CUST-8736,Arjun Jha,423,1,63.8,3,5,1,9,Loyal
CUST-8737,Meera Sharma,512,1,46.99,4,5,1,10,Loyal
CUST-8737,Riya Verma,525,1,28.41,4,5,1,10,Loyal
CUST-8738,Aarav Jha,456,1,92.39,4,5,1,10,Loyal
CUST-8738,Isha Sharma,49,2,2875.82,1,5,5,11,Loyal
CUST-8738,Isha Sinha,200,1,1950.17,2,5,5,12,Champions
CUST-8740,Vivaan Jha,612,1,1221.69,5,5,4,14,Champions
CUST-8741,Anaya Das,159,1,188.76,2,5,1,8,Developing
CUST-8741,Anaya Singh,574,1,1645.04,4,5,4,13,Champions
CUST-8742,Arjun Sinha,72,1,2654.34,1,5,5,11,Loyal
CUST-8742,Riya Singh,384,1,497.03,3,5,2,10,Loyal
CUST-8742,Vivaan Jha,403,1,469.34,3,5,2,10,Loyal
CUST-8743,Aarav Gupta,113,1,250.94,1,5,2,8,Developing
CUST-8744,Riya Roy,270,1,116.04,2,5,1,8,Developing
CUST-8744,Vivaan Patel,575,1,959.99,4,5,4,13,Champions
CUST-8745,Aditya Das,54,1,149.16,1,5,1,7,Developing
CUST-8745,Arjun Jha,193,1,1144.39,2,5,4,11,Loyal
CUST-8745,Diya Kumar,436,1,227.77,4,5,1,10,Loyal
CUST-8745,Isha Das,352,1,2736.95,3,5,5,13,Champions
CUST-8747,Isha Patel,14,1,1058.39,1,5,4,10,Loyal
CUST-8750,Aditya Jha,33,1,88.76,1,5,1,7,Developing
CUST-8750,Anaya Kumar,376,1,105.83,3,5,1,9,Loyal
CUST-8751,Arjun Patel,157,1,242.27,2,5,1,8,Developing
CUST-8753,Riya Roy,293,1,2383.1,3,5,5,13,Champions
CUST-8754,Vivaan Roy,27,1,372.21,1,5,2,8,Developing
CUST-8755,Aditya Singh,373,1,1223.55,3,5,4,12,Champions
CUST-8755,Arjun Sharma,229,1,1258.59,2,5,4,11,Loyal
CUST-8756,Kabir Sharma,259,1,770.72,2,5,3,10,Loyal
CUST-8757,Diya Gupta,499,1,1413.65,4,5,4,13,Champions
CUST-8758,Kabir Sinha,129,1,3193.73,1,5,5,11,Loyal
CUST-8758,Riya Das,160,1,175.34,2,5,1,8,Developing
CUST-8759,Riya Jha,210,1,1194.2,2,5,4,11,Loyal
CUST-8760,Anaya Das,188,1,230.55,2,5,1,8,Developing
CUST-8761,Isha Verma,319,1,1067.44,3,5,4,12,Champions
CUST-8762,Kabir Verma,27,1,275.9,1,5,2,8,Developing
CUST-8764,Anaya Roy,574,1,165.53,4,5,1,10,Loyal
CUST-8764,Diya Singh,491,1,277.57,4,5,2,11,Loyal
CUST-8765,Riya Das,338,1,164.26,3,5,1,9,Loyal
CUST-8766,Aarav Sharma,396,1,429.92,3,5,2,10,Loyal
CUST-8766,Meera Kumar,469,1,902.88,4,5,3,12,Champions
CUST-8768,Arjun Jha,360,1,554.63,3,5,3,11,Loyal
CUST-8768,Kabir Singh,168,1,284.31,2,5,2,9,Loyal
CUST-8769,Meera Sinha,142,1,689.55,1,5,3,9,Loyal
CUST-8770,Aditya Jha,184,1,1910.4,2,5,4,11,Loyal
CUST-8770,Aditya Roy,440,1,257.51,4,5,2,11,Loyal
CUST-8770,Anaya Jha,430,1,222.75,3,5,1,9,Loyal
CUST-8770,Isha Gupta,304,1,3721.26,3,5,5,13,Champions
CUST-8770,Kabir Gupta,598,1,333.45,5,5,2,12,Champions
CUST-8771,Vivaan Sinha,463,1,627.15,4,5,3,12,Champions
CUST-8775,Aarav Jha,178,1,3771.28,2,5,5,12,Champions
CUST-8775,Aarav Kumar,26,1,289.99,1,5,2,8,Developing
CUST-8775,Aditya Verma,54,1,197.89,1,5,1,7,Developing
CUST-8775,Kabir Sharma,262,1,2820.03,2,5,5,12,Champions
CUST-8776,Anaya Roy,258,2,4005.54,2,5,5,12,Champions
CUST-8776,Isha Patel,60,1,1679.98,1,5,4,10,Loyal
CUST-8777,Isha Jha,635,1,3518.94,5,5,5,15,Champions
CUST-8777,Meera Sinha,601,1,908.69,5,5,3,13,Champions
CUST-8778,Kabir Patel,663,1,4107.54,5,5,5,15,Champions
CUST-8779,Kabir Das,203,1,1139.71,2,5,4,11,Loyal
CUST-8779,Kabir Singh,642,1,478.76,5,5,2,12,Champions
CUST-8780,Isha Roy,575,1,76.76,4,5,1,10,Loyal
CUST-8781,Aditya Jha,232,1,497.3,2,5,2,9,Loyal
CUST-8782,Meera Verma,408,1,1528.92,3,5,4,12,Champions
CUST-8783,Isha Kumar,214,1,652.56,2,5,3,10,Loyal
CUST-8787,Arjun Sinha,36,1,204.6,1,5,1,7,Developing
CUST-8787,Meera Sinha,308,1,891.45,3,5,3,11,Loyal
CUST-8788,Isha Kumar,192,1,280.31,2,5,2,9,Loyal
CUST-8789,Vivaan Sharma,709,1,884.09,5,5,3,13,Champions
CUST-8790,Aarav Das,93,1,566.09,1,5,3,9,Loyal
CUST-8791,Isha Singh,346,1,1390.77,3,5,4,12,Champions
CUST-8791,Riya Patel,140,1,1599.61,1,5,4,10,Loyal
CUST-8792,Aditya Sharma,258,1,404.49,2,5,2,9,Loyal
CUST-8792,Kabir Das,507,1,1028.37,4,5,4,13,Champions
CUST-8793,Aarav Sharma,547,1,1658.88,4,5,4,13,Champions
CUST-8794,Kabir Kumar,540,1,352.99,4,5,2,11,Loyal
CUST-8795,Arjun Jha,124,1,2472.09,1,5,5,11,Loyal
CUST-8796,Isha Verma,589,1,506.61,5,5,2,12,Champions
CUST-8796,Meera Verma,596,1,443.41,5,5,2,12,Champions
CUST-8797,Arjun Gupta,466,1,497.28,4,5,2,11,Loyal
CUST-8797,Kabir Patel,196,1,235.22,2,5,1,8,Developing
CUST-8797,Riya Sinha,587,1,2177.0,5,5,5,15,Champions
CUST-8800,Aarav Das,147,1,448.49,2,5,2,9,Loyal
CUST-8800,Anaya Patel,339,1,2057.92,3,5,5,13,Champions
CUST-8800,Arjun Das,114,1,1297.51,1,5,4,10,Loyal
CUST-8800,Arjun Kumar,144,1,824.65,1,5,3,9,Loyal
CUST-8801,Aditya Singh,12,1,1216.33,1,5,4,10,Loyal
CUST-8801,Diya Verma,119,1,1968.13,1,5,5,11,Loyal
CUST-8802,Aarav Verma,20,1,303.52,1,5,2,8,Developing
CUST-8803,Aarav Gupta,410,1,406.73,3,5,2,10,Loyal
CUST-8803,Arjun Patel,58,1,1805.43,1,5,4,10,Loyal
CUST-8804,Anaya Patel,618,1,599.65,5,5,3,13,Champions
CUST-8804,Riya Sharma,322,1,385.81,3,5,2,10,Loyal
CUST-8806,Aditya Verma,616,1,1047.5,5,5,4,14,Champions
CUST-8807,Meera Sinha,45,1,814.97,1,5,3,9,Loyal
CUST-8810,Aarav Sharma,135,1,173.52,1,5,1,7,Developing
CUST-8810,Arjun Jha,1,1,171.7,1,5,1,7,Developing
CUST-8810,Arjun Patel,206,1,3127.84,2,5,5,12,Champions
CUST-8811,Diya Kumar,83,1,892.8,1,5,3,9,Loyal
CUST-8813,Aarav Roy,21,1,469.03,1,5,2,8,Developing
CUST-8813,Aarav Verma,251,1,398.13,2,5,2,9,Loyal
CUST-8813,Aditya Gupta,188,1,769.99,2,5,3,10,Loyal
CUST-8813,Isha Jha,462,1,611.63,4,5,3,12,Champions
CUST-8813,Vivaan Verma,632,1,209.95,5,5,1,11,Loyal
CUST-8814,Meera Gupta,250,1,1087.67,2,5,4,11,Loyal
CUST-8815,Arjun Sharma,267,1,86.58,2,5,1,8,Developing
CUST-8815,Isha Sinha,185,1,13.83,2,5,1,8,Developing
CUST-8816,Riya Singh,699,1,129.81,5,5,1,11,Loyal
CUST-8817,Diya Roy,457,1,173.95,4,5,1,10,Loyal
CUST-8817,Meera Jha,55,1,640.45,1,5,3,9,Loyal
CUST-8818,Aditya Das,367,1,267.98,3,5,2,10,Loyal
CUST-8819,Aarav Roy,516,1,1888.8,4,5,4,13,Champions
CUST-8819,Arjun Sinha,19,1,862.29,1,5,3,9,Loyal
CUST-8819,Vivaan Das,143,1,314.11,1,5,2,8,Developing
CUST-8820,Arjun Verma,329,1,1192.53,3,5,4,12,Champions
CUST-8821,Anaya Sinha,433,1,1490.1,3,5,4,12,Champions
CUST-8821,Vivaan Roy,121,1,1089.83,1,5,4,10,Loyal
CUST-8824,Diya Das,302,1,312.65,3,5,2,10,Loyal
CUST-8824,Meera Jha,569,1,226.02,4,5,1,10,Loyal
CUST-8824,Riya Sharma,463,1,179.08,4,5,1,10,Loyal
CUST-8825,Arjun Kumar,174,1,182.13,2,5,1,8,Developing
CUST-8825,Diya Singh,295,1,346.75,3,5,2,10,Loyal
CUST-8825,Diya Sinha,18,1,16.89,1,5,1,7,Developing
CUST-8825,Isha Gupta,127,1,1481.63,1,5,4,10,Loyal
CUST-8825,Meera Verma,711,1,723.12,5,5,3,13,Champions
CUST-8826,Vivaan Roy,16,1,2859.38,1,5,5,11,Loyal
CUST-8827,Anaya Patel,487,1,2248.65,4,5,5,14,Champions
CUST-8827,Meera Gupta,294,1,51.9,3,5,1,9,Loyal
CUST-8829,Aditya Patel,157,1,393.22,2,5,2,9,Loyal
CUST-8831,Isha Singh,252,1,549.59,2,5,3,10,Loyal
CUST-8831,Vivaan Sharma,41,1,1973.93,1,5,5,11,Loyal
CUST-8832,Arjun Jha,501,1,966.43,4,5,4,13,Champions
CUST-8832,Kabir Verma,661,1,2529.0,5,5,5,15,Champions
CUST-8833,Riya Verma,102,1,2703.66,1,5,5,11,Loyal
CUST-8834,Aarav Jha,130,1,399.76,1,5,2,8,Developing
CUST-8834,Aditya Roy,487,1,4004.83,4,5,5,14,Champions
CUST-8835,Diya Gupta,246,1,153.26,2,5,1,8,Developing
CUST-8837,Anaya Gupta,250,1,1317.78,2,5,4,11,Loyal
CUST-8837,Arjun Jha,555,1,786.81,4,5,3,12,Champions
CUST-8837,Riya Kumar,654,1,654.94,5,5,3,13,Champions
CUST-8841,Meera Sharma,688,1,743.03,5,5,3,13,Champions
CUST-8843,Kabir Sharma,320,1,492.38,3,5,2,10,Loyal
CUST-8845,Meera Jha,587,1,3112.15,5,5,5,15,Champions
CUST-8845,Riya Verma,308,1,2182.18,3,5,5,13,Champions
CUST-8846,Diya Singh,38,1,28.36,1,5,1,7,Developing
CUST-8847,Aarav Gupta,192,1,961.1,2,5,4,11,Loyal
CUST-8849,Riya Gupta,127,1,81.85,1,5,1,7,Developing
CUST-8850,Aarav Sharma,649,1,502.27,5,5,2,12,Champions
CUST-8850,Aditya Sharma,606,1,2402.52,5,5,5,15,Champions
